資料日期,證券代號,持股分級,人數,股數,占集保庫存數比例%
20260618,000218,1,0,0,0.00
20260618,000218,2,0,0,0.00
20260618,000218,3,0,0,0.00
20260618,000218,4,0,0,0.00
20260618,000218,5,0,0,0.00
20260618,000218,6,0,0,0.00
20260618,000218,7,0,0,0.00
20260618,000218,8,0,0,0.00
20260618,000218,9,0,0,0.00
20260618,000218,10,0,0,0.00
20260618,000218,11,0,0,0.00
20260618,000218,12,0,0,0.00
20260618,000218,13,0,0,0.00
20260618,000218,14,0,0,0.00
20260618,000218,15,1,422278902,100.00
20260618,000218,16,0,0,0.00
20260618,000218,17,1,422278902,100.00
20260618,000560,1,0,0,0.00
20260618,000560,2,0,0,0.00
20260618,000560,3,0,0,0.00
20260618,000560,4,0,0,0.00
20260618,000560,5,0,0,0.00
20260618,000560,6,0,0,0.00
20260618,000560,7,0,0,0.00
20260618,000560,8,0,0,0.00
20260618,000560,9,0,0,0.00
20260618,000560,10,0,0,0.00
20260618,000560,11,0,0,0.00
20260618,000560,12,0,0,0.00
20260618,000560,13,0,0,0.00
20260618,000560,14,0,0,0.00
20260618,000560,15,1,29700000,100.00
20260618,000560,16,0,0,0.00
20260618,000560,17,1,29700000,100.00
20260618,000708,1,0,0,0.00
20260618,000708,2,0,0,0.00
20260618,000708,3,0,0,0.00
20260618,000708,4,0,0,0.00
20260618,000708,5,0,0,0.00
20260618,000708,6,0,0,0.00
20260618,000708,7,0,0,0.00
20260618,000708,8,0,0,0.00
20260618,000708,9,0,0,0.00
20260618,000708,10,0,0,0.00
20260618,000708,11,0,0,0.00
20260618,000708,12,0,0,0.00
20260618,000708,13,0,0,0.00
20260618,000708,14,0,0,0.00
20260618,000708,15,1,20200000,100.00
20260618,000708,16,0,0,0.00
20260618,000708,17,1,20200000,100.00
20260618,000779,1,0,0,0.00
20260618,000779,2,0,0,0.00
20260618,000779,3,0,0,0.00
20260618,000779,4,0,0,0.00
20260618,000779,5,0,0,0.00
20260618,000779,6,0,0,0.00
20260618,000779,7,0,0,0.00
20260618,000779,8,0,0,0.00
20260618,000779,9,0,0,0.00
20260618,000779,10,0,0,0.00
20260618,000779,11,0,0,0.00
20260618,000779,12,0,0,0.00
20260618,000779,13,0,0,0.00
20260618,000779,14,0,0,0.00
20260618,000779,15,1,1150000000,100.00
20260618,000779,16,0,0,0.00
20260618,000779,17,1,1150000000,100.00
20260618,000815,1,0,0,0.00
20260618,000815,2,0,0,0.00
20260618,000815,3,0,0,0.00
20260618,000815,4,0,0,0.00
20260618,000815,5,0,0,0.00
20260618,000815,6,0,0,0.00
20260618,000815,7,0,0,0.00
20260618,000815,8,0,0,0.00
20260618,000815,9,0,0,0.00
20260618,000815,10,0,0,0.00
20260618,000815,11,0,0,0.00
20260618,000815,12,0,0,0.00
20260618,000815,13,0,0,0.00
20260618,000815,14,0,0,0.00
20260618,000815,15,1,2505407068,100.00
20260618,000815,16,0,0,0.00
20260618,000815,17,1,2505407068,100.00
20260618,000856,1,0,0,0.00
20260618,000856,2,0,0,0.00
20260618,000856,3,0,0,0.00
20260618,000856,4,0,0,0.00
20260618,000856,5,0,0,0.00
20260618,000856,6,0,0,0.00
20260618,000856,7,0,0,0.00
20260618,000856,8,0,0,0.00
20260618,000856,9,0,0,0.00
20260618,000856,10,0,0,0.00
20260618,000856,11,0,0,0.00
20260618,000856,12,0,0,0.00
20260618,000856,13,0,0,0.00
20260618,000856,14,0,0,0.00
20260618,000856,15,1,231800000,100.00
20260618,000856,16,0,0,0.00
20260618,000856,17,1,231800000,100.00
20260618,00400A,1,10797,2993297,0.19
20260618,00400A,2,65608,159028830,10.61
20260618,00400A,3,18769,164570148,10.98
20260618,00400A,4,5167,68476987,4.57
20260618,00400A,5,5455,105418298,7.03
20260618,00400A,6,4290,116517418,7.77
20260618,00400A,7,1776,65403661,4.36
20260618,00400A,8,2208,107277336,7.16
20260618,00400A,9,2681,212112108,14.15
20260618,00400A,10,918,137760564,9.19
20260618,00400A,11,292,84538323,5.64
20260618,00400A,12,57,27838896,1.85
20260618,00400A,13,23,16090400,1.07
20260618,00400A,14,14,13124447,0.87
20260618,00400A,15,37,216989287,14.48
20260618,00400A,16,0,0,0.00
20260618,00400A,17,118092,1498140000,100.00
20260618,00401A,1,1357,319862,0.12
20260618,00401A,2,10143,24575191,9.51
20260618,00401A,3,3076,27834463,10.77
20260618,00401A,4,601,8096548,3.13
20260618,00401A,5,907,17686437,6.84
20260618,00401A,6,617,17202259,6.65
20260618,00401A,7,213,7947000,3.07
20260618,00401A,8,374,18463150,7.14
20260618,00401A,9,407,33932400,13.13
20260618,00401A,10,113,17494000,6.77
20260618,00401A,11,39,11661000,4.51
20260618,00401A,12,9,4323750,1.67
20260618,00401A,13,1,800000,0.30
20260618,00401A,14,1,1000000,0.38
20260618,00401A,15,14,67058940,25.95
20260618,00401A,16,0,0,0.00
20260618,00401A,17,17872,258395000,100.00
20260618,00402A,1,1866,525559,0.05
20260618,00402A,2,31732,83017553,9.42
20260618,00402A,3,10839,98398026,11.17
20260618,00402A,4,2498,33625439,3.81
20260618,00402A,5,3440,67576663,7.67
20260618,00402A,6,2475,68909720,7.82
20260618,00402A,7,758,28437270,3.22
20260618,00402A,8,1412,69841538,7.93
20260618,00402A,9,1539,131015371,14.87
20260618,00402A,10,527,84274602,9.56
20260618,00402A,11,169,49182610,5.58
20260618,00402A,12,79,40012005,4.54
20260618,00402A,13,17,12388000,1.40
20260618,00402A,14,19,18741000,2.12
20260618,00402A,15,24,94681644,10.75
20260618,00402A,16,0,0,0.00
20260618,00402A,17,57394,880627000,100.00
20260618,00403A,1,58365,17057223,0.10
20260618,00403A,2,523707,1346913840,8.16
20260618,00403A,3,182319,1589907383,9.63
20260618,00403A,4,58253,774496701,4.69
20260618,00403A,5,60173,1161343289,7.03
20260618,00403A,6,48844,1321262106,8.00
20260618,00403A,7,21330,788287092,4.77
20260618,00403A,8,22631,1099483040,6.66
20260618,00403A,9,31443,2451991379,14.85
20260618,00403A,10,11643,1719466817,10.41
20260618,00403A,11,3773,1075463057,6.51
20260618,00403A,12,1004,500671107,3.03
20260618,00403A,13,281,199273186,1.20
20260618,00403A,14,243,232083504,1.40
20260618,00403A,15,339,2228367276,13.50
20260618,00403A,16,3,48000,0.00
20260618,00403A,17,1024348,16506019000,100.00
20260618,00404A,1,860,210669,0.07
20260618,00404A,2,12094,31219104,10.73
20260618,00404A,3,4253,39413224,13.55
20260618,00404A,4,814,11037142,3.79
20260618,00404A,5,1395,27529191,9.46
20260618,00404A,6,887,24854308,8.54
20260618,00404A,7,259,9784211,3.36
20260618,00404A,8,589,29196000,10.04
20260618,00404A,9,496,41950007,14.42
20260618,00404A,10,156,25039620,8.61
20260618,00404A,11,35,10241000,3.52
20260618,00404A,12,23,11957000,4.11
20260618,00404A,13,0,0,0.00
20260618,00404A,14,2,2000000,0.68
20260618,00404A,15,9,28251518,9.71
