資料日期,證券代號,持股分級,人數,股數,占集保庫存數比例%
20210917,0050,1,204160,45145904,3.44
20210917,0050,2,101747,191459198,14.59
20210917,0050,3,9635,72221808,5.50
20210917,0050,4,2672,33660822,2.56
20210917,0050,5,1404,25314129,1.93
20210917,0050,6,1127,28041374,2.13
20210917,0050,7,464,16323204,1.24
20210917,0050,8,244,11236340,0.85
20210917,0050,9,463,32515835,2.47
20210917,0050,10,165,23456699,1.78
20210917,0050,11,75,21130822,1.61
20210917,0050,12,23,11259578,0.85
20210917,0050,13,10,6937616,0.52
20210917,0050,14,9,8208115,0.62
20210917,0050,15,59,784588556,59.82
20210917,0050,16,0,0,0.00
20210917,0050,17,322257,1311500000,100.00
20210917,0051,1,1410,264811,2.52
20210917,0051,2,2053,3724437,35.47
20210917,0051,3,156,1218283,11.60
20210917,0051,4,41,516174,4.91
20210917,0051,5,32,597060,5.68
20210917,0051,6,14,366150,3.48
20210917,0051,7,12,406035,3.86
20210917,0051,8,4,196050,1.86
20210917,0051,9,8,550000,5.23
20210917,0051,10,5,601000,5.72
20210917,0051,11,1,213000,2.02
20210917,0051,12,1,426000,4.05
20210917,0051,13,2,1421000,13.53
20210917,0051,14,0,0,0.00
20210917,0051,15,0,0,0.00
20210917,0051,16,0,0,0.00
20210917,0051,17,3739,10500000,100.00
20210917,0052,1,9808,2209217,4.20
20210917,0052,2,5449,9930933,18.91
20210917,0052,3,409,3105159,5.91
20210917,0052,4,96,1237339,2.35
20210917,0052,5,42,762314,1.45
20210917,0052,6,33,810450,1.54
20210917,0052,7,13,451963,0.86
20210917,0052,8,8,373000,0.71
20210917,0052,9,11,748000,1.42
20210917,0052,10,6,777289,1.48
20210917,0052,11,6,1756336,3.34
20210917,0052,12,5,2143000,4.08
20210917,0052,13,0,0,0.00
20210917,0052,14,2,1665000,3.17
20210917,0052,15,7,26530000,50.53
20210917,0052,16,0,0,0.00
20210917,0052,17,15895,52500000,100.00
20210917,0053,1,380,60040,1.09
20210917,0053,2,733,1393683,25.39
20210917,0053,3,79,677000,12.33
20210917,0053,4,14,184000,3.35
20210917,0053,5,16,309000,5.63
20210917,0053,6,3,82000,1.49
20210917,0053,7,2,72000,1.31
20210917,0053,8,3,150000,2.73
20210917,0053,9,4,237000,4.31
20210917,0053,10,1,114000,2.07
20210917,0053,11,3,1015277,18.49
20210917,0053,12,0,0,0.00
20210917,0053,13,0,0,0.00
20210917,0053,14,0,0,0.00
20210917,0053,15,1,1194000,21.75
20210917,0053,16,0,0,0.00
20210917,0053,17,1239,5488000,100.00
20210917,0054,1,241,43898,0.66
20210917,0054,2,673,1348893,20.36
20210917,0054,3,95,809209,12.21
20210917,0054,4,36,490000,7.39
20210917,0054,5,23,450000,6.79
20210917,0054,6,7,179000,2.70
20210917,0054,7,9,343000,5.17
20210917,0054,8,5,234000,3.53
20210917,0054,9,3,246000,3.71
20210917,0054,10,3,392000,5.91
20210917,0054,11,1,306000,4.61
20210917,0054,12,0,0,0.00
20210917,0054,13,0,0,0.00
20210917,0054,14,0,0,0.00
20210917,0054,15,1,1782000,26.90
20210917,0054,16,0,0,0.00
20210917,0054,17,1097,6624000,100.00
20210917,0055,1,996,240092,0.68
20210917,0055,2,3288,6749801,19.20
20210917,0055,3,499,4204069,11.95
20210917,0055,4,127,1687000,4.79
20210917,0055,5,120,2278231,6.48
20210917,0055,6,78,2082000,5.92
20210917,0055,7,33,1189000,3.38
20210917,0055,8,22,1074525,3.05
20210917,0055,9,35,2537000,7.21
20210917,0055,10,15,2036000,5.79
20210917,0055,11,7,1961282,5.57
20210917,0055,12,1,504000,1.43
20210917,0055,13,1,709000,2.01
20210917,0055,14,0,0,0.00
20210917,0055,15,3,7902000,22.47
20210917,0055,16,0,0,0.00
20210917,0055,17,5225,35154000,100.00
20210917,0056,1,107534,35205748,1.31
20210917,0056,2,274391,580738050,21.64
20210917,0056,3,45625,355647564,13.25
20210917,0056,4,14820,188820632,7.03
20210917,0056,5,8357,153452664,5.71
20210917,0056,6,7410,188776030,7.03
20210917,0056,7,3294,117580497,4.38
20210917,0056,8,2089,96892554,3.61
20210917,0056,9,3250,231047432,8.61
20210917,0056,10,1108,152474770,5.68
20210917,0056,11,352,97960090,3.65
20210917,0056,12,65,32157596,1.19
20210917,0056,13,29,19944000,0.74
20210917,0056,14,13,11537926,0.43
20210917,0056,15,55,423071527,15.76
20210917,0056,16,2,2273080,0.08
20210917,0056,17,468392,2683034000,100.00
20210917,0057,1,95,9679,0.21
20210917,0057,2,64,104000,2.29
20210917,0057,3,4,31000,0.68
20210917,0057,4,4,51000,1.12
20210917,0057,5,3,52000,1.14
20210917,0057,6,1,30000,0.66
20210917,0057,7,1,32000,0.70
20210917,0057,8,0,0,0.00
20210917,0057,9,2,155000,3.42
20210917,0057,10,3,470000,10.38
20210917,0057,11,2,666321,14.71
20210917,0057,12,0,0,0.00
20210917,0057,13,0,0,0.00
20210917,0057,14,0,0,0.00
20210917,0057,15,1,2926000,64.63
20210917,0057,16,0,0,0.00
