資料日期,證券代號,持股分級,人數,股數,占集保庫存數比例%
20210730,0050,1,197086,42407840,3.16
20210730,0050,2,109075,205548844,15.32
20210730,0050,3,10424,78391763,5.84
20210730,0050,4,2952,37343586,2.78
20210730,0050,5,1496,27077757,2.01
20210730,0050,6,1240,30890616,2.30
20210730,0050,7,500,17561336,1.30
20210730,0050,8,283,12970607,0.96
20210730,0050,9,481,33530179,2.49
20210730,0050,10,167,23241451,1.73
20210730,0050,11,72,19988503,1.49
20210730,0050,12,25,12041870,0.89
20210730,0050,13,8,5813000,0.43
20210730,0050,14,12,11006616,0.82
20210730,0050,15,60,783686032,58.41
20210730,0050,16,0,0,0.00
20210730,0050,17,323881,1341500000,100.00
20210730,0051,1,1156,217430,2.07
20210730,0051,2,1949,3536679,33.68
20210730,0051,3,150,1170170,11.14
20210730,0051,4,43,540174,5.14
20210730,0051,5,30,563073,5.36
20210730,0051,6,17,439150,4.18
20210730,0051,7,11,374858,3.57
20210730,0051,8,3,148000,1.40
20210730,0051,9,9,641000,6.10
20210730,0051,10,5,696000,6.62
20210730,0051,11,1,297466,2.83
20210730,0051,12,1,421000,4.00
20210730,0051,13,2,1455000,13.85
20210730,0051,14,0,0,0.00
20210730,0051,15,0,0,0.00
20210730,0051,16,0,0,0.00
20210730,0051,17,3377,10500000,100.00
20210730,0052,1,10479,2221982,4.00
20210730,0052,2,6348,11672514,21.03
20210730,0052,3,474,3626847,6.53
20210730,0052,4,117,1512468,2.72
20210730,0052,5,52,963333,1.73
20210730,0052,6,41,1013672,1.82
20210730,0052,7,14,505655,0.91
20210730,0052,8,6,277000,0.49
20210730,0052,9,16,1106841,1.99
20210730,0052,10,7,944000,1.70
20210730,0052,11,5,1502000,2.70
20210730,0052,12,3,1285000,2.31
20210730,0052,13,2,1301408,2.34
20210730,0052,14,3,2507280,4.51
20210730,0052,15,7,25060000,45.15
20210730,0052,16,0,0,0.00
20210730,0052,17,17574,55500000,100.00
20210730,0053,1,368,53154,0.96
20210730,0053,2,780,1485726,27.07
20210730,0053,3,84,719000,13.10
20210730,0053,4,13,172000,3.13
20210730,0053,5,18,346000,6.30
20210730,0053,6,4,102000,1.85
20210730,0053,7,2,72000,1.31
20210730,0053,8,4,199000,3.62
20210730,0053,9,2,119000,2.16
20210730,0053,10,2,273000,4.97
20210730,0053,11,1,315000,5.73
20210730,0053,12,1,432120,7.87
20210730,0053,13,0,0,0.00
20210730,0053,14,0,0,0.00
20210730,0053,15,1,1200000,21.86
20210730,0053,16,0,0,0.00
20210730,0053,17,1280,5488000,100.00
20210730,0054,1,225,37523,0.56
20210730,0054,2,669,1341739,20.25
20210730,0054,3,99,850738,12.84
20210730,0054,4,37,503000,7.59
20210730,0054,5,24,466000,7.03
20210730,0054,6,6,147000,2.21
20210730,0054,7,11,410000,6.18
20210730,0054,8,4,192000,2.89
20210730,0054,9,3,246000,3.71
20210730,0054,10,2,264000,3.98
20210730,0054,11,1,311000,4.69
20210730,0054,12,0,0,0.00
20210730,0054,13,0,0,0.00
20210730,0054,14,0,0,0.00
