資料日期,證券代號,持股分級,人數,股數,占集保庫存數比例%
20210911,0050,1,201111,44441008,3.36
20210911,0050,2,101456,190767097,14.44
20210911,0050,3,9658,72347010,5.47
20210911,0050,4,2674,33653776,2.54
20210911,0050,5,1405,25326334,1.91
20210911,0050,6,1128,28061336,2.12
20210911,0050,7,461,16236466,1.22
20210911,0050,8,246,11341726,0.85
20210911,0050,9,464,32653040,2.47
20210911,0050,10,168,23788162,1.80
20210911,0050,11,72,20174822,1.52
20210911,0050,12,23,11258578,0.85
20210911,0050,13,10,6902000,0.52
20210911,0050,14,11,10128616,0.76
20210911,0050,15,58,793420029,60.08
20210911,0050,16,0,0,0.00
20210911,0050,17,318945,1320500000,100.00
20210911,0051,1,1385,255071,2.42
20210911,0051,2,2071,3740746,35.62
20210911,0051,3,159,1246394,11.87
20210911,0051,4,40,502174,4.78
20210911,0051,5,31,579060,5.51
20210911,0051,6,15,388150,3.69
20210911,0051,7,12,408035,3.88
20210911,0051,8,3,148000,1.40
20210911,0051,9,9,623370,5.93
20210911,0051,10,6,766000,7.29
20210911,0051,11,0,0,0.00
20210911,0051,12,1,424000,4.03
20210911,0051,13,2,1419000,13.51
20210911,0051,14,0,0,0.00
20210911,0051,15,0,0,0.00
20210911,0051,16,0,0,0.00
20210911,0051,17,3734,10500000,100.00
20210911,0052,1,9816,2190038,4.17
20210911,0052,2,5478,10004013,19.05
20210911,0052,3,401,3054696,5.81
20210911,0052,4,97,1242864,2.36
20210911,0052,5,44,799859,1.52
20210911,0052,6,33,813955,1.55
20210911,0052,7,14,480948,0.91
20210911,0052,8,7,324000,0.61
20210911,0052,9,11,760000,1.44
20210911,0052,10,6,769151,1.46
20210911,0052,11,6,1683476,3.20
20210911,0052,12,5,2100000,4.00
20210911,0052,13,1,746000,1.42
20210911,0052,14,1,841000,1.60
20210911,0052,15,7,26690000,50.83
20210911,0052,16,0,0,0.00
20210911,0052,17,15927,52500000,100.00
20210911,0053,1,374,59296,1.08
20210911,0053,2,739,1408922,25.67
20210911,0053,3,78,670000,12.20
20210911,0053,4,14,184000,3.35
20210911,0053,5,16,309000,5.63
20210911,0053,6,3,82000,1.49
20210911,0053,7,2,72000,1.31
20210911,0053,8,3,150000,2.73
20210911,0053,9,4,231000,4.20
20210911,0053,10,1,114000,2.07
20210911,0053,11,3,1012782,18.45
20210911,0053,12,0,0,0.00
20210911,0053,13,0,0,0.00
20210911,0053,14,0,0,0.00
20210911,0053,15,1,1195000,21.77
20210911,0053,16,0,0,0.00
20210911,0053,17,1238,5488000,100.00
20210911,0054,1,239,43339,0.65
20210911,0054,2,673,1345609,20.31
20210911,0054,3,97,825052,12.45
20210911,0054,4,35,479000,7.23
20210911,0054,5,23,450000,6.79
20210911,0054,6,7,179000,2.70
20210911,0054,7,9,343000,5.17
20210911,0054,8,5,234000,3.53
20210911,0054,9,3,246000,3.71
20210911,0054,10,3,390000,5.88
20210911,0054,11,1,307000,4.63
20210911,0054,12,0,0,0.00
20210911,0054,13,0,0,0.00
20210911,0054,14,0,0,0.00
20210911,0054,15,1,1782000,26.90
20210911,0054,16,0,0,0.00
20210911,0054,17,1096,6624000,100.00
20210911,0055,1,948,229667,0.64
20210911,0055,2,3236,6658525,18.67
20210911,0055,3,492,4149413,11.63
20210911,0055,4,128,1697000,4.75
20210911,0055,5,117,2221063,6.22
20210911,0055,6,76,2019000,5.66
20210911,0055,7,38,1366000,3.83
20210911,0055,8,22,1069525,2.99
20210911,0055,9,36,2642000,7.41
20210911,0055,10,15,2034000,5.70
20210911,0055,11,6,1717000,4.81
20210911,0055,12,2,932807,2.61
20210911,0055,13,0,0,0.00
20210911,0055,14,0,0,0.00
20210911,0055,15,4,8918000,25.01
20210911,0055,16,0,0,0.00
20210911,0055,17,5120,35654000,100.00
20210911,0056,1,106144,34546467,1.29
20210911,0056,2,272385,576812561,21.58
20210911,0056,3,45276,353092814,13.21
20210911,0056,4,14746,187832440,7.02
20210911,0056,5,8288,152188607,5.69
20210911,0056,6,7333,186836188,6.99
20210911,0056,7,3289,117334781,4.39
20210911,0056,8,2076,96282271,3.60
20210911,0056,9,3229,229456824,8.58
20210911,0056,10,1095,150937567,5.64
20210911,0056,11,351,97071729,3.63
20210911,0056,12,65,32181586,1.20
20210911,0056,13,29,19917300,0.74
20210911,0056,14,13,11477926,0.42
20210911,0056,15,55,427032334,15.97
20210911,0056,16,1,467395,0.01
20210911,0056,17,464374,2672534000,100.00
20210911,0057,1,92,8814,0.19
20210911,0057,2,64,103865,2.29
20210911,0057,3,4,30000,0.66
20210911,0057,4,4,51000,1.12
20210911,0057,5,3,52000,1.14
20210911,0057,6,1,30000,0.66
20210911,0057,7,1,32000,0.70
20210911,0057,8,0,0,0.00
20210911,0057,9,2,156000,3.44
20210911,0057,10,3,470000,10.38
20210911,0057,11,2,668321,14.76
20210911,0057,12,0,0,0.00
20210911,0057,13,0,0,0.00
20210911,0057,14,0,0,0.00
20210911,0057,15,1,2925000,64.61
20210911,0057,16,0,0,0.00
20210911,0057,17,177,4527000,100.00
20210911,0061,1,514,150842,0.10
20210911,0061,2,4880,11432878,8.18
20210911,0061,3,1167,9783964,7.00
20210911,0061,4,399,5264535,3.77
20210911,0061,5,322,6124340,4.38
20210911,0061,6,273,7171308,5.13
20210911,0061,7,149,5514000,3.94
20210911,0061,8,119,5666070,4.05
20210911,0061,9,210,15609000,11.17
20210911,0061,10,98,13949934,9.99
20210911,0061,11,40,10893000,7.80
20210911,0061,12,18,9010000,6.45
20210911,0061,13,6,4068000,2.91
20210911,0061,14,1,930000,0.66
20210911,0061,15,10,34048129,24.38
20210911,0061,16,0,0,0.00
20210911,0061,17,8206,139616000,100.00
20210911,006201,1,173,29011,0.22
20210911,006201,2,843,1793440,13.85
20210911,006201,3,131,1073117,8.28
20210911,006201,4,33,428278,3.30
20210911,006201,5,28,516326,3.98
20210911,006201,6,16,440001,3.39
20210911,006201,7,6,208000,1.60
20210911,006201,8,4,197000,1.52
20210911,006201,9,5,330992,2.55
20210911,006201,10,4,557000,4.30
20210911,006201,11,2,575000,4.44
20210911,006201,12,1,417000,3.22
20210911,006201,13,1,606835,4.68
20210911,006201,14,1,944000,7.29
20210911,006201,15,1,4830000,37.30
20210911,006201,16,0,0,0.00
20210911,006201,17,1249,12946000,100.00
20210911,006203,1,225,40584,0.37
20210911,006203,2,193,309416,2.88
20210911,006203,3,7,55000,0.51
20210911,006203,4,2,24000,0.22
20210911,006203,5,3,53000,0.49
20210911,006203,6,2,51000,0.47
20210911,006203,7,3,107000,0.99
20210911,006203,8,1,50000,0.46
20210911,006203,9,0,0,0.00
20210911,006203,10,0,0,0.00
20210911,006203,11,2,591000,5.51
20210911,006203,12,2,937000,8.74
20210911,006203,13,0,0,0.00
20210911,006203,14,0,0,0.00
20210911,006203,15,2,8500000,79.30
20210911,006203,16,0,0,0.00
20210911,006203,17,442,10718000,100.00
20210911,006204,1,579,61733,4.11
20210911,006204,2,133,240337,16.02
20210911,006204,3,7,56992,3.79
20210911,006204,4,0,0,0.00
20210911,006204,5,1,20000,1.33
20210911,006204,6,1,30000,2.00
20210911,006204,7,0,0,0.00
20210911,006204,8,0,0,0.00
20210911,006204,9,2,163000,10.86
20210911,006204,10,1,135000,9.00
20210911,006204,11,0,0,0.00
20210911,006204,12,0,0,0.00
20210911,006204,13,1,792938,52.86
20210911,006204,14,0,0,0.00
20210911,006204,15,0,0,0.00
20210911,006204,16,0,0,0.00
20210911,006204,17,725,1500000,100.00
20210911,006205,1,5290,1933674,1.31
20210911,006205,2,7205,16202689,11.03
20210911,006205,3,1307,10024316,6.82
20210911,006205,4,406,5208337,3.54
20210911,006205,5,285,5263035,3.58
20210911,006205,6,215,5592999,3.80
20210911,006205,7,107,3857780,2.62
20210911,006205,8,63,2927193,1.99
20210911,006205,9,147,10850003,7.38
20210911,006205,10,61,8715917,5.93
20210911,006205,11,22,6590080,4.48
20210911,006205,12,9,4445685,3.02
20210911,006205,13,6,4319000,2.94
20210911,006205,14,4,3617000,2.46
20210911,006205,15,15,57298292,39.01
20210911,006205,16,0,0,0.00
20210911,006205,17,15142,146846000,100.00
20210911,006206,1,1064,369797,0.91
20210911,006206,2,2567,5844968,14.51
20210911,006206,3,526,4223409,10.48
20210911,006206,4,181,2351016,5.83
20210911,006206,5,117,2182448,5.41
20210911,006206,6,120,3159459,7.84
20210911,006206,7,52,1890494,4.69
20210911,006206,8,38,1809652,4.49
20210911,006206,9,61,4493018,11.15
20210911,006206,10,17,2548477,6.32
20210911,006206,11,9,2933738,7.28
20210911,006206,12,1,538000,1.33
20210911,006206,13,0,0,0.00
20210911,006206,14,2,1772524,4.40
20210911,006206,15,2,6161000,15.29
20210911,006206,16,0,0,0.00
20210911,006206,17,4757,40278000,100.00
20210911,006207,1,153,43834,0.10
20210911,006207,2,1205,2828756,6.67
20210911,006207,3,272,2220306,5.23
20210911,006207,4,94,1195067,2.81
20210911,006207,5,96,1775378,4.18
20210911,006207,6,78,2071000,4.88
20210911,006207,7,39,1426000,3.36
20210911,006207,8,33,1535400,3.62
20210911,006207,9,68,4916558,11.59
20210911,006207,10,33,4816000,11.36
20210911,006207,11,17,5242000,12.36
20210911,006207,12,4,2188701,5.16
20210911,006207,13,0,0,0.00
20210911,006207,14,0,0,0.00
20210911,006207,15,6,12133000,28.62
20210911,006207,16,0,0,0.00
20210911,006207,17,2098,42392000,100.00
20210911,006208,1,60623,18109869,9.23
20210911,006208,2,37489,71944839,36.69
20210911,006208,3,3621,26165063,13.34
20210911,006208,4,904,11191155,5.70
20210911,006208,5,367,6549760,3.34
20210911,006208,6,268,6514139,3.32
20210911,006208,7,117,4090121,2.08
20210911,006208,8,62,2837547,1.44
20210911,006208,9,77,5311231,2.70
20210911,006208,10,13,1766261,0.90
20210911,006208,11,11,3092942,1.57
20210911,006208,12,3,1476000,0.75
20210911,006208,13,0,0,0.00
20210911,006208,14,1,883000,0.45
20210911,006208,15,9,36108073,18.41
20210911,006208,16,0,0,0.00
20210911,006208,17,103565,196040000,100.00
20210911,00625K,1,0,0,0.00
20210911,00625K,2,5,12000,2.81
20210911,00625K,3,1,10000,2.34
20210911,00625K,4,1,12000,2.81
20210911,00625K,5,3,53000,12.44
20210911,00625K,6,1,23000,5.39
20210911,00625K,7,1,40000,9.38
20210911,00625K,8,1,49000,11.50
20210911,00625K,9,3,227000,53.28
20210911,00625K,10,0,0,0.00
20210911,00625K,11,0,0,0.00
20210911,00625K,12,0,0,0.00
20210911,00625K,13,0,0,0.00
20210911,00625K,14,0,0,0.00
20210911,00625K,15,0,0,0.00
20210911,00625K,16,0,0,0.00
20210911,00625K,17,16,426000,100.00
20210911,00631L,1,338,66447,0.06
20210911,00631L,2,945,2034141,2.06
20210911,00631L,3,173,1338182,1.35
20210911,00631L,4,86,1078660,1.09
20210911,00631L,5,45,823365,0.83
20210911,00631L,6,43,1096284,1.11
20210911,00631L,7,21,744228,0.75
20210911,00631L,8,15,698000,0.70
20210911,00631L,9,32,2276238,2.30
20210911,00631L,10,17,2403000,2.43
20210911,00631L,11,8,2252000,2.28
20210911,00631L,12,2,978000,0.99
20210911,00631L,13,1,679000,0.68
20210911,00631L,14,3,2511000,2.54
20210911,00631L,15,11,79605455,80.74
20210911,00631L,16,0,0,0.00
20210911,00631L,17,1740,98584000,100.00
20210911,00632R,1,287,69420,0.00
20210911,00632R,2,15520,44103075,0.43
20210911,00632R,3,9313,80079363,0.78
20210911,00632R,4,4220,56395204,0.55
20210911,00632R,5,4811,91484059,0.90
20210911,00632R,6,4971,132334688,1.30
20210911,00632R,7,3298,121700081,1.20
20210911,00632R,8,2866,136163910,1.34
20210911,00632R,9,6968,529322749,5.22
20210911,00632R,10,4605,682549856,6.73
20210911,00632R,11,2756,793472071,7.82
20210911,00632R,12,927,463757000,4.57
20210911,00632R,13,412,291214005,2.87
20210911,00632R,14,257,236219000,2.32
20210911,00632R,15,679,6480784519,63.91
20210911,00632R,16,0,0,0.00
20210911,00632R,17,61890,10139649000,100.00
20210911,00633L,1,117,17972,0.00
20210911,00633L,2,2913,7188677,3.32
20210911,00633L,3,974,7840900,3.62
20210911,00633L,4,470,6164909,2.84
20210911,00633L,5,317,5885400,2.71
20210911,00633L,6,407,10652261,4.92
20210911,00633L,7,187,6852514,3.16
20210911,00633L,8,155,7176722,3.31
20210911,00633L,9,288,21191000,9.78
20210911,00633L,10,132,18414000,8.50
20210911,00633L,11,66,18330000,8.46
20210911,00633L,12,23,11308000,5.22
20210911,00633L,13,10,7118000,3.28
20210911,00633L,14,11,10179000,4.70
20210911,00633L,15,30,78138645,36.09
20210911,00633L,16,0,0,0.00
20210911,00633L,17,6100,216458000,100.00
20210911,00634R,1,26,2099,0.00
20210911,00634R,2,677,1734888,1.84
20210911,00634R,3,267,2297051,2.43
20210911,00634R,4,104,1400000,1.48
20210911,00634R,5,102,1934000,2.05
20210911,00634R,6,126,3359000,3.56
20210911,00634R,7,70,2582500,2.73
20210911,00634R,8,70,3273000,3.47
20210911,00634R,9,106,7821000,8.29
20210911,00634R,10,70,10153000,10.77
20210911,00634R,11,35,10078000,10.69
20210911,00634R,12,12,6105000,6.47
20210911,00634R,13,4,3006270,3.18
20210911,00634R,14,5,4516000,4.79
20210911,00634R,15,12,35994192,38.18
20210911,00634R,16,0,0,0.00
20210911,00634R,17,1686,94256000,100.00
20210911,00635U,1,686,173922,0.23
20210911,00635U,2,3580,7816506,10.63
20210911,00635U,3,637,5190440,7.06
20210911,00635U,4,220,2875627,3.91
20210911,00635U,5,165,3080675,4.19
20210911,00635U,6,127,3291922,4.47
20210911,00635U,7,75,2776094,3.77
20210911,00635U,8,33,1545000,2.10
20210911,00635U,9,84,5989826,8.14
20210911,00635U,10,24,3510653,4.77
20210911,00635U,11,20,5645000,7.67
20210911,00635U,12,8,4050000,5.50
20210911,00635U,13,3,2117922,2.88
20210911,00635U,14,0,0,0.00
20210911,00635U,15,8,25450413,34.61
20210911,00635U,16,0,0,0.00
20210911,00635U,17,5670,73514000,100.00
20210911,00636,1,1525,579998,0.41
20210911,00636,2,6749,15942263,11.27
20210911,00636,3,1762,14184354,10.03
20210911,00636,4,616,7973009,5.64
20210911,00636,5,415,7797940,5.51
20210911,00636,6,390,9978131,7.05
20210911,00636,7,175,6427586,4.54
20210911,00636,8,122,5756851,4.07
20210911,00636,9,218,16222147,11.47
20210911,00636,10,80,11157700,7.89
20210911,00636,11,41,12059583,8.53
20210911,00636,12,14,6896000,4.87
20210911,00636,13,3,1921000,1.35
20210911,00636,14,1,957000,0.67
20210911,00636,15,11,23480438,16.61
20210911,00636,16,0,0,0.00
20210911,00636,17,12122,141334000,100.00
20210911,00636K,1,4,900,1.47
20210911,00636K,2,5,10400,16.99
20210911,00636K,3,1,5400,8.82
20210911,00636K,4,0,0,0.00
20210911,00636K,5,0,0,0.00
20210911,00636K,6,0,0,0.00
20210911,00636K,7,0,0,0.00
20210911,00636K,8,1,44500,72.71
20210911,00636K,9,0,0,0.00
20210911,00636K,10,0,0,0.00
20210911,00636K,11,0,0,0.00
20210911,00636K,12,0,0,0.00
20210911,00636K,13,0,0,0.00
20210911,00636K,14,0,0,0.00
20210911,00636K,15,0,0,0.00
20210911,00636K,16,0,0,0.00
20210911,00636K,17,11,61200,100.00
20210911,00637L,1,288,65588,0.00
20210911,00637L,2,8032,21893171,1.86
20210911,00637L,3,3666,30249663,2.57
20210911,00637L,4,1680,22140626,1.88
20210911,00637L,5,1477,27684980,2.35
20210911,00637L,6,1514,39729900,3.37
20210911,00637L,7,904,32948495,2.80
20210911,00637L,8,685,32136251,2.73
20210911,00637L,9,1397,103043022,8.75
20210911,00637L,10,798,115700005,9.83
20210911,00637L,11,412,117298793,9.96
20210911,00637L,12,135,66333000,5.63
20210911,00637L,13,60,41941000,3.56
20210911,00637L,14,28,25247000,2.14
20210911,00637L,15,114,500194506,42.51
20210911,00637L,16,0,0,0.00
20210911,00637L,17,21190,1176606000,100.00
20210911,00638R,1,12,2232,0.00
20210911,00638R,2,479,1290010,2.55
20210911,00638R,3,218,1872002,3.71
20210911,00638R,4,75,1022464,2.02
20210911,00638R,5,95,1818000,3.60
20210911,00638R,6,72,1902000,3.77
20210911,00638R,7,51,1864000,3.69
20210911,00638R,8,30,1430000,2.83
20210911,00638R,9,55,4189753,8.30
20210911,00638R,10,45,6444000,12.77
20210911,00638R,11,21,5622000,11.14
20210911,00638R,12,5,2343000,4.64
20210911,00638R,13,0,0,0.00
20210911,00638R,14,1,905000,1.79
20210911,00638R,15,6,19743539,39.13
20210911,00638R,16,0,0,0.00
20210911,00638R,17,1165,50448000,100.00
20210911,00639,1,1571,628926,0.53
20210911,00639,2,3971,9698032,8.19
20210911,00639,3,1228,9795873,8.27
20210911,00639,4,457,5904503,4.98
20210911,00639,5,353,6633744,5.60
20210911,00639,6,283,7342767,6.20
20210911,00639,7,134,4930975,4.16
20210911,00639,8,95,4420915,3.73
20210911,00639,9,172,12877453,10.87
20210911,00639,10,78,11494582,9.70
20210911,00639,11,23,6661407,5.62
20210911,00639,12,11,5415908,4.57
20210911,00639,13,3,1887000,1.59
20210911,00639,14,3,2849000,2.40
20210911,00639,15,13,27861915,23.53
20210911,00639,16,0,0,0.00
20210911,00639,17,8395,118403000,100.00
20210911,00640L,1,23,3134,0.03
20210911,00640L,2,146,305000,3.23
20210911,00640L,3,38,307000,3.25
20210911,00640L,4,8,106000,1.12
20210911,00640L,5,11,207000,2.19
20210911,00640L,6,12,324000,3.43
20210911,00640L,7,5,180000,1.91
20210911,00640L,8,5,222000,2.35
20210911,00640L,9,2,164000,1.74
20210911,00640L,10,2,253000,2.68
20210911,00640L,11,1,300000,3.18
