資料日期,證券代號,持股分級,人數,股數,占集保庫存數比例%
20210723,0050,1,193206,41113861,2.98
20210723,0050,2,103431,193848799,14.07
20210723,0050,3,9538,71820306,5.21
20210723,0050,4,2677,33797042,2.45
20210723,0050,5,1366,24722837,1.79
20210723,0050,6,1134,28333291,2.05
20210723,0050,7,458,16119449,1.17
20210723,0050,8,247,11359572,0.82
20210723,0050,9,455,31832760,2.31
20210723,0050,10,160,22441006,1.62
20210723,0050,11,72,19855871,1.44
20210723,0050,12,21,10033708,0.72
20210723,0050,13,10,7222001,0.52
20210723,0050,14,10,9107616,0.66
20210723,0050,15,61,855391881,62.11
20210723,0050,16,0,0,0.00
20210723,0050,17,312846,1377000000,100.00
20210723,0051,1,1153,211860,2.01
20210723,0051,2,1943,3509192,33.42
20210723,0051,3,152,1193860,11.37
20210723,0051,4,41,513174,4.88
20210723,0051,5,29,543073,5.17
20210723,0051,6,16,394150,3.75
20210723,0051,7,11,367688,3.50
20210723,0051,8,4,190000,1.80
20210723,0051,9,8,541000,5.15
20210723,0051,10,6,859000,8.18
20210723,0051,11,1,301003,2.86
20210723,0051,12,1,423000,4.02
20210723,0051,13,2,1453000,13.83
20210723,0051,14,0,0,0.00
20210723,0051,15,0,0,0.00
20210723,0051,16,0,0,0.00
20210723,0051,17,3367,10500000,100.00
20210723,0052,1,10510,2202239,3.96
20210723,0052,2,6341,11638814,20.97
20210723,0052,3,460,3520605,6.34
20210723,0052,4,115,1472992,2.65
20210723,0052,5,54,999157,1.80
20210723,0052,6,38,951845,1.71
20210723,0052,7,14,499655,0.90
20210723,0052,8,7,324000,0.58
20210723,0052,9,16,1102984,1.98
20210723,0052,10,6,776000,1.39
20210723,0052,11,6,1765000,3.18
20210723,0052,12,4,1846949,3.32
20210723,0052,13,1,670000,1.20
20210723,0052,14,3,2578760,4.64
20210723,0052,15,7,25151000,45.31
20210723,0052,16,0,0,0.00
20210723,0052,17,17582,55500000,100.00
20210723,0053,1,369,55203,1.00
20210723,0053,2,774,1469711,26.78
20210723,0053,3,87,743000,13.53
20210723,0053,4,15,198000,3.60
20210723,0053,5,17,329000,5.99
20210723,0053,6,4,102000,1.85
20210723,0053,7,2,72000,1.31
20210723,0053,8,4,199000,3.62
20210723,0053,9,2,119000,2.16
20210723,0053,10,2,288000,5.24
20210723,0053,11,1,315000,5.73
20210723,0053,12,1,400086,7.29
20210723,0053,13,0,0,0.00
20210723,0053,14,0,0,0.00
20210723,0053,15,1,1198000,21.82
20210723,0053,16,0,0,0.00
20210723,0053,17,1279,5488000,100.00
20210723,0054,1,223,38017,0.53
20210723,0054,2,670,1349245,18.93
20210723,0054,3,99,847738,11.89
20210723,0054,4,37,503000,7.06
20210723,0054,5,25,486000,6.82
20210723,0054,6,6,147000,2.06
20210723,0054,7,10,375000,5.26
20210723,0054,8,5,235000,3.29
20210723,0054,9,3,246000,3.45
20210723,0054,10,2,264000,3.70
20210723,0054,11,1,312000,4.37
20210723,0054,12,1,464000,6.51
20210723,0054,13,0,0,0.00
20210723,0054,14,0,0,0.00
20210723,0054,15,1,1857000,26.06
20210723,0054,16,0,0,0.00
20210723,0054,17,1083,7124000,100.00
20210723,0055,1,689,156891,0.42
20210723,0055,2,2927,6145683,16.76
20210723,0055,3,479,4024217,10.97
