資料日期,證券代號,持股分級,人數,股數,占集保庫存數比例%
20210924,0055,16,0,0,0.00
20210924,0055,17,5363,35654000,100.00
20210924,0056,1,107567,35242958,1.29
20210924,0056,2,277587,587651930,21.59
20210924,0056,3,46358,361432556,13.28
20210924,0056,4,15148,193114440,7.09
20210924,0056,5,8543,156907104,5.76
20210924,0056,6,7559,192614770,7.07
20210924,0056,7,3378,120677484,4.43
20210924,0056,8,2124,98471850,3.61
20210924,0056,9,3317,235266721,8.64
20210924,0056,10,1155,159006330,5.84
20210924,0056,11,354,98676307,3.62
20210924,0056,12,66,32430466,1.19
20210924,0056,13,32,22133474,0.81
20210924,0056,14,15,13408926,0.49
20210924,0056,15,53,415765278,15.27
20210924,0056,16,2,1266594,0.04
20210924,0056,17,473256,2721534000,100.00
20210924,0057,1,95,9630,0.21
20210924,0057,2,71,117049,2.58
20210924,0057,3,3,24000,0.53
20210924,0057,4,4,51000,1.12
20210924,0057,5,3,52000,1.14
20210924,0057,6,1,30000,0.66
20210924,0057,7,1,32000,0.70
20210924,0057,8,0,0,0.00
20210924,0057,9,2,174000,3.84
20210924,0057,10,3,461000,10.18
20210924,0057,11,2,650321,14.36
20210924,0057,12,0,0,0.00
20210924,0057,13,0,0,0.00
20210924,0057,14,0,0,0.00
20210924,0057,15,1,2926000,64.63
20210924,0057,16,0,0,0.00
20210924,0057,17,186,4527000,100.00
20210924,0061,1,514,149907,0.10
20210924,0061,2,4830,11308405,8.15
20210924,0061,3,1155,9684733,6.98
20210924,0061,4,392,5171819,3.73
20210924,0061,5,322,6112640,4.40
20210924,0061,6,276,7257308,5.23
20210924,0061,7,147,5422000,3.91
20210924,0061,8,117,5553070,4.00
20210924,0061,9,209,15585000,11.24
20210924,0061,10,97,13997086,10.09
20210924,0061,11,39,10566893,7.62
20210924,0061,12,19,9493000,6.84
20210924,0061,13,6,4074000,2.93
20210924,0061,14,1,930000,0.67
20210924,0061,15,10,33310139,24.03
20210924,0061,16,0,0,0.00
20210924,0061,17,8134,138616000,100.00
20210924,006201,1,175,28347,0.21
20210924,006201,2,836,1783758,13.77
20210924,006201,3,132,1077117,8.32
20210924,006201,4,33,427416,3.30
20210924,006201,5,27,497260,3.84
20210924,006201,6,15,399001,3.08
20210924,006201,7,7,238094,1.83
20210924,006201,8,4,197000,1.52
20210924,006201,9,6,429992,3.32
20210924,006201,10,3,423000,3.26
20210924,006201,11,2,590000,4.55
20210924,006201,12,1,405000,3.12
20210924,006201,13,1,613015,4.73
20210924,006201,14,1,939000,7.25
20210924,006201,15,1,4898000,37.83
20210924,006201,16,0,0,0.00
20210924,006201,17,1244,12946000,100.00
20210924,006203,1,226,41009,0.34
20210924,006203,2,195,304991,2.60
20210924,006203,3,7,52000,0.44
20210924,006203,4,3,35000,0.29
20210924,006203,5,3,56000,0.47
20210924,006203,6,2,51000,0.43
20210924,006203,7,3,106000,0.90
20210924,006203,8,0,0,0.00
20210924,006203,9,1,51000,0.43
20210924,006203,10,0,0,0.00
20210924,006203,11,2,591000,5.04
20210924,006203,12,2,930000,7.93
20210924,006203,13,0,0,0.00
20210924,006203,14,0,0,0.00
20210924,006203,15,2,9500000,81.07
20210924,006203,16,0,0,0.00
20210924,006203,17,446,11718000,100.00
20210924,006204,1,589,65065,4.33
20210924,006204,2,135,242005,16.13
20210924,006204,3,7,56992,3.79
20210924,006204,4,0,0,0.00
20210924,006204,5,1,20000,1.33
20210924,006204,6,1,30000,2.00
20210924,006204,7,0,0,0.00
20210924,006204,8,0,0,0.00
20210924,006204,9,2,162000,10.80
20210924,006204,10,1,135000,9.00
20210924,006204,11,0,0,0.00
20210924,006204,12,0,0,0.00
20210924,006204,13,1,788938,52.59
20210924,006204,14,0,0,0.00
20210924,006204,15,0,0,0.00
20210924,006204,16,0,0,0.00
20210924,006204,17,737,1500000,100.00
20210924,006205,1,5312,1948055,1.35
20210924,006205,2,7138,16081110,11.17
20210924,006205,3,1279,9779828,6.79
20210924,006205,4,411,5264170,3.65
20210924,006205,5,270,4983539,3.46
20210924,006205,6,217,5642248,3.92
20210924,006205,7,107,3857679,2.68
20210924,006205,8,64,2980730,2.07
20210924,006205,9,147,10735869,7.46
20210924,006205,10,63,8924345,6.20
20210924,006205,11,23,6782080,4.71
20210924,006205,12,9,4245000,2.95
20210924,006205,13,6,4196971,2.91
20210924,006205,14,4,3670000,2.55
20210924,006205,15,15,54754376,38.06
20210924,006205,16,0,0,0.00
20210924,006205,17,15065,143846000,100.00
20210924,006206,1,1068,372712,0.92
20210924,006206,2,2540,5798503,14.39
20210924,006206,3,527,4231163,10.50
20210924,006206,4,177,2300347,5.71
20210924,006206,5,111,2073872,5.14
20210924,006206,6,116,3036339,7.53
20210924,006206,7,52,1887827,4.68
20210924,006206,8,39,1859749,4.61
20210924,006206,9,63,4570980,11.34
20210924,006206,10,17,2552477,6.33
20210924,006206,11,8,2564507,6.36
20210924,006206,12,1,529000,1.31
20210924,006206,13,1,629000,1.56
20210924,006206,14,1,914524,2.27
20210924,006206,15,3,6957000,17.27
20210924,006206,16,0,0,0.00
20210924,006206,17,4724,40278000,100.00
20210924,006207,1,158,45688,0.10
20210924,006207,2,1191,2794813,6.59
20210924,006207,3,271,2214227,5.22
20210924,006207,4,97,1240200,2.92
20210924,006207,5,97,1799989,4.24
20210924,006207,6,75,2003000,4.72
20210924,006207,7,39,1417000,3.34
20210924,006207,8,30,1401161,3.30
20210924,006207,9,68,4967558,11.71
20210924,006207,10,32,4700000,11.08
20210924,006207,11,17,5242000,12.36
20210924,006207,12,2,1022000,2.41
20210924,006207,13,2,1414364,3.33
20210924,006207,14,0,0,0.00
20210924,006207,15,6,12130000,28.61
20210924,006207,16,0,0,0.00
20210924,006207,17,2085,42392000,100.00
20210924,006208,1,62349,18605714,9.49
20210924,006208,2,39203,75151722,38.33
20210924,006208,3,3807,27579922,14.06
20210924,006208,4,953,11837751,6.03
20210924,006208,5,384,6859895,3.49
20210924,006208,6,281,6843534,3.49
20210924,006208,7,117,4064297,2.07
20210924,006208,8,65,2966669,1.51
20210924,006208,9,84,5785780,2.95
20210924,006208,10,13,1812261,0.92
20210924,006208,11,12,3448639,1.75
20210924,006208,12,5,2326000,1.18
20210924,006208,13,1,769403,0.39
20210924,006208,14,1,802000,0.40
20210924,006208,15,5,27186413,13.86
20210924,006208,16,0,0,0.00
20210924,006208,17,107280,196040000,100.00
20210924,00625K,1,0,0,0.00
20210924,00625K,2,5,12000,2.81
20210924,00625K,3,1,10000,2.34
20210924,00625K,4,1,12000,2.81
20210924,00625K,5,3,53000,12.44
20210924,00625K,6,1,23000,5.39
20210924,00625K,7,1,40000,9.38
20210924,00625K,8,1,49000,11.50
20210924,00625K,9,3,227000,53.28
20210924,00625K,10,0,0,0.00
20210924,00625K,11,0,0,0.00
20210924,00625K,12,0,0,0.00
20210924,00625K,13,0,0,0.00
20210924,00625K,14,0,0,0.00
20210924,00625K,15,0,0,0.00
20210924,00625K,16,0,0,0.00
20210924,00625K,17,16,426000,100.00
20210924,00631L,1,366,68760,0.07
20210924,00631L,2,1164,2462342,2.81
20210924,00631L,3,209,1640674,1.87
20210924,00631L,4,78,990000,1.13
20210924,00631L,5,47,870064,0.99
20210924,00631L,6,47,1190187,1.35
20210924,00631L,7,26,934727,1.06
20210924,00631L,8,15,707000,0.80
20210924,00631L,9,34,2503388,2.85
20210924,00631L,10,20,2716000,3.10
20210924,00631L,11,8,2398000,2.73
20210924,00631L,12,2,983000,1.12
20210924,00631L,13,2,1355000,1.54
20210924,00631L,14,2,1693000,1.93
20210924,00631L,15,10,67085858,76.59
20210924,00631L,16,1,14000,0.01
20210924,00631L,17,2030,87584000,100.00
20210924,00632R,1,291,72771,0.00
20210924,00632R,2,15264,43320500,0.42
20210924,00632R,3,9115,78337639,0.76
20210924,00632R,4,4138,55191643,0.54
20210924,00632R,5,4677,88793385,0.86
20210924,00632R,6,4873,129854316,1.27
20210924,00632R,7,3245,119579884,1.16
20210924,00632R,8,2801,133086909,1.30
20210924,00632R,9,6859,520665836,5.09
20210924,00632R,10,4554,673678882,6.59
20210924,00632R,11,2738,788525371,7.71
20210924,00632R,12,924,462246000,4.52
20210924,00632R,13,408,289057005,2.82
20210924,00632R,14,261,240340000,2.35
20210924,00632R,15,679,6597923859,64.55
20210924,00632R,16,1,25000,0.00
20210924,00632R,17,60827,10220649000,100.00
20210924,00633L,1,116,17723,0.00
20210924,00633L,2,2893,7170472,3.37
20210924,00633L,3,982,7942599,3.73
20210924,00633L,4,444,5804339,2.73
20210924,00633L,5,323,5968400,2.80
20210924,00633L,6,409,10603011,4.99
20210924,00633L,7,189,6904514,3.24
20210924,00633L,8,155,7176722,3.37
20210924,00633L,9,300,22035000,10.37
20210924,00633L,10,129,17846000,8.39
20210924,00633L,11,66,18252000,8.59
20210924,00633L,12,20,9598000,4.51
20210924,00633L,13,9,6419000,3.02
20210924,00633L,14,15,13856000,6.52
20210924,00633L,15,28,72864220,34.29
20210924,00633L,16,0,0,0.00
20210924,00633L,17,6078,212458000,100.00
20210924,00634R,1,26,1900,0.00
20210924,00634R,2,683,1744888,1.85
20210924,00634R,3,272,2350250,2.49
20210924,00634R,4,113,1516000,1.60
20210924,00634R,5,104,1965000,2.08
20210924,00634R,6,124,3312000,3.51
20210924,00634R,7,70,2585500,2.74
20210924,00634R,8,70,3279000,3.47
20210924,00634R,9,110,8179000,8.67
20210924,00634R,10,68,9979000,10.58
20210924,00634R,11,34,9799000,10.39
20210924,00634R,12,10,5049000,5.35
20210924,00634R,13,4,2846000,3.01
20210924,00634R,14,8,7160270,7.59
20210924,00634R,15,11,34489192,36.59
20210924,00634R,16,0,0,0.00
20210924,00634R,17,1707,94256000,100.00
20210924,00635U,1,681,171264,0.24
20210924,00635U,2,3652,7980609,11.31
20210924,00635U,3,647,5244427,7.43
20210924,00635U,4,223,2918340,4.13
20210924,00635U,5,172,3227940,4.57
20210924,00635U,6,129,3332879,4.72
20210924,00635U,7,75,2777094,3.93
20210924,00635U,8,35,1636000,2.32
20210924,00635U,9,84,6038661,8.56
20210924,00635U,10,27,3971535,5.63
20210924,00635U,11,20,5774000,8.18
20210924,00635U,12,8,3937000,5.58
20210924,00635U,13,3,2102922,2.98
20210924,00635U,14,0,0,0.00
20210924,00635U,15,7,21401329,30.35
20210924,00635U,16,0,0,0.00
20210924,00635U,17,5763,70514000,100.00
20210924,00636,1,1514,575853,0.40
20210924,00636,2,6686,15767823,11.15
20210924,00636,3,1760,14179713,10.03
20210924,00636,4,615,7974302,5.64
20210924,00636,5,406,7636999,5.40
20210924,00636,6,396,10162900,7.19
20210924,00636,7,159,5824382,4.12
20210924,00636,8,132,6208147,4.39
20210924,00636,9,210,15744574,11.13
20210924,00636,10,76,10515451,7.44
20210924,00636,11,45,13309318,9.41
20210924,00636,12,14,6990000,4.94
20210924,00636,13,2,1293000,0.91
20210924,00636,14,1,957000,0.67
20210924,00636,15,11,24194538,17.11
20210924,00636,16,0,0,0.00
20210924,00636,17,12027,141334000,100.00
20210924,00636K,1,4,900,1.47
20210924,00636K,2,5,10400,16.99
20210924,00636K,3,1,5400,8.82
20210924,00636K,4,0,0,0.00
20210924,00636K,5,0,0,0.00
20210924,00636K,6,0,0,0.00
20210924,00636K,7,0,0,0.00
20210924,00636K,8,1,44500,72.71
20210924,00636K,9,0,0,0.00
20210924,00636K,10,0,0,0.00
20210924,00636K,11,0,0,0.00
20210924,00636K,12,0,0,0.00
20210924,00636K,13,0,0,0.00
20210924,00636K,14,0,0,0.00
20210924,00636K,15,0,0,0.00
20210924,00636K,16,0,0,0.00
20210924,00636K,17,11,61200,100.00
20210924,00637L,1,280,62277,0.00
20210924,00637L,2,8145,22056428,1.93
20210924,00637L,3,3736,30816686,2.70
20210924,00637L,4,1709,22501629,1.97
20210924,00637L,5,1493,27967367,2.45
20210924,00637L,6,1526,40082761,3.51
20210924,00637L,7,908,32986740,2.89
20210924,00637L,8,687,32186951,2.82
20210924,00637L,9,1403,104027122,9.12
20210924,00637L,10,800,115762005,10.14
20210924,00637L,11,415,118604793,10.39
20210924,00637L,12,135,66520000,5.83
20210924,00637L,13,62,43242000,3.79
20210924,00637L,14,25,22558000,1.97
20210924,00637L,15,117,461231241,40.43
20210924,00637L,16,0,0,0.00
20210924,00637L,17,21441,1140606000,100.00
20210924,00638R,1,11,2741,0.00
20210924,00638R,2,497,1316010,2.60
20210924,00638R,3,220,1899002,3.76
20210924,00638R,4,87,1175371,2.32
20210924,00638R,5,91,1748000,3.46
20210924,00638R,6,79,2078000,4.11
20210924,00638R,7,56,2061001,4.08
20210924,00638R,8,30,1430000,2.83
20210924,00638R,9,54,4141053,8.20
20210924,00638R,10,49,7111000,14.09
20210924,00638R,11,16,4480000,8.88
20210924,00638R,12,6,2869000,5.68
20210924,00638R,13,1,768000,1.52
20210924,00638R,14,1,915000,1.81
20210924,00638R,15,7,18453822,36.57
20210924,00638R,16,0,0,0.00
20210924,00638R,17,1205,50448000,100.00
20210924,00639,1,1542,617122,0.52
20210924,00639,2,3934,9638793,8.14
20210924,00639,3,1225,9740548,8.22
20210924,00639,4,463,5964701,5.03
20210924,00639,5,348,6535817,5.51
20210924,00639,6,284,7329366,6.19
20210924,00639,7,132,4850219,4.09
20210924,00639,8,97,4504702,3.80
20210924,00639,9,173,12954389,10.94
20210924,00639,10,74,10832090,9.14
20210924,00639,11,26,7144407,6.03
20210924,00639,12,10,4908000,4.14
20210924,00639,13,4,2627733,2.21
20210924,00639,14,3,2824000,2.38
20210924,00639,15,13,27931113,23.58
20210924,00639,16,0,0,0.00
20210924,00639,17,8328,118403000,100.00
20210924,00640L,1,22,1707,0.01
20210924,00640L,2,173,369664,3.92
20210924,00640L,3,37,312000,3.31
20210924,00640L,4,8,105000,1.11
20210924,00640L,5,11,209000,2.21
20210924,00640L,6,13,348000,3.69
20210924,00640L,7,4,148000,1.57
20210924,00640L,8,4,181000,1.92
20210924,00640L,9,4,279000,2.96
20210924,00640L,10,1,116000,1.23
20210924,00640L,11,0,0,0.00
20210924,00640L,12,1,530000,5.62
20210924,00640L,13,4,2769984,29.40
20210924,00640L,14,2,1742000,18.49
20210924,00640L,15,1,2331645,24.75
20210924,00640L,16,1,24000,0.25
20210924,00640L,17,285,9419000,100.00
20210924,00641R,1,10,706,0.00
20210924,00641R,2,485,1243856,4.32
20210924,00641R,3,181,1534208,5.33
20210924,00641R,4,82,1092000,3.79
20210924,00641R,5,72,1360000,4.72
20210924,00641R,6,66,1756000,6.10
20210924,00641R,7,39,1447131,5.03
20210924,00641R,8,29,1352000,4.70
20210924,00641R,9,49,3465000,12.04
20210924,00641R,10,31,3903000,13.57
20210924,00641R,11,15,4396000,15.28
20210924,00641R,12,2,827253,2.87
20210924,00641R,13,0,0,0.00
20210924,00641R,14,0,0,0.00
20210924,00641R,15,4,6380846,22.18
20210924,00641R,16,0,0,0.00
20210924,00641R,17,1065,28758000,100.00
20210924,00642U,1,657,151629,0.02
20210924,00642U,2,18984,48907164,6.45
20210924,00642U,3,6730,55775678,7.36
20210924,00642U,4,2663,35159804,4.64
20210924,00642U,5,2108,39618348,5.23
20210924,00642U,6,1965,51890140,6.85
20210924,00642U,7,1080,39335730,5.19
20210924,00642U,8,766,36073447,4.76
20210924,00642U,9,1397,102375767,13.51
20210924,00642U,10,594,85526863,11.29
20210924,00642U,11,237,66282000,8.75
20210924,00642U,12,62,30096000,3.97
20210924,00642U,13,30,20616000,2.72
20210924,00642U,14,6,5385000,0.71
20210924,00642U,15,28,140127430,18.50
20210924,00642U,16,0,0,0.00
20210924,00642U,17,37307,757321000,100.00
20210924,00643,1,407,140448,0.16
20210924,00643,2,2830,7406907,8.55
20210924,00643,3,913,7742715,8.94
20210924,00643,4,291,3867650,4.46
20210924,00643,5,235,4466649,5.15
20210924,00643,6,242,6357676,7.34
20210924,00643,7,100,3649902,4.21
20210924,00643,8,107,5159341,5.96
20210924,00643,9,133,9925661,11.46
20210924,00643,10,60,8560466,9.88
20210924,00643,11,22,6402000,7.39
20210924,00643,12,10,5136000,5.93
20210924,00643,13,7,4738000,5.47
20210924,00643,14,1,941000,1.08
20210924,00643,15,7,12068585,13.94
20210924,00643,16,0,0,0.00
20210924,00643,17,5365,86563000,100.00
20210924,00643K,1,0,0,0.00
20210924,00643K,2,2,5000,3.64
20210924,00643K,3,0,0,0.00
20210924,00643K,4,2,25000,18.24
20210924,00643K,5,0,0,0.00
20210924,00643K,6,1,25000,18.24
20210924,00643K,7,0,0,0.00
20210924,00643K,8,0,0,0.00
20210924,00643K,9,1,82000,59.85
20210924,00643K,10,0,0,0.00
20210924,00643K,11,0,0,0.00
20210924,00643K,12,0,0,0.00
20210924,00643K,13,0,0,0.00
20210924,00643K,14,0,0,0.00
20210924,00643K,15,0,0,0.00
20210924,00643K,16,0,0,0.00
20210924,00643K,17,6,137000,100.00
20210924,00645,1,1470,477045,2.51
20210924,00645,2,831,1630977,8.58
20210924,00645,3,108,800542,4.21
20210924,00645,4,30,391750,2.06
20210924,00645,5,22,417593,2.19
20210924,00645,6,14,362156,1.90
20210924,00645,7,3,111000,0.58
20210924,00645,8,2,100000,0.52
20210924,00645,9,3,160000,0.84
20210924,00645,10,6,777000,4.09
20210924,00645,11,4,1060000,5.57
20210924,00645,12,2,903937,4.75
20210924,00645,13,2,1425000,7.50
20210924,00645,14,2,1840000,9.68
20210924,00645,15,2,8540000,44.95
20210924,00645,16,0,0,0.00
20210924,00645,17,2501,18997000,100.00
20210924,00646,1,5502,1718851,0.95
20210924,00646,2,6579,13083022,7.24
20210924,00646,3,885,6701030,3.71
20210924,00646,4,286,3647227,2.02
20210924,00646,5,168,3063785,1.69
20210924,00646,6,153,3782686,2.09
20210924,00646,7,81,2883327,1.59
20210924,00646,8,46,2108882,1.16
20210924,00646,9,67,4789499,2.65
20210924,00646,10,31,4376897,2.42
20210924,00646,11,8,2115081,1.17
20210924,00646,12,4,1817450,1.00
20210924,00646,13,1,648000,0.35
20210924,00646,14,6,5581991,3.09
20210924,00646,15,12,124167272,68.79
20210924,00646,16,0,0,0.00
20210924,00646,17,13829,180485000,100.00
20210924,00647L,1,34,3586,0.06
20210924,00647L,2,219,454433,8.39
20210924,00647L,3,46,374009,6.90
20210924,00647L,4,18,246000,4.54
20210924,00647L,5,9,164000,3.02
20210924,00647L,6,5,119000,2.19
20210924,00647L,7,5,167000,3.08
20210924,00647L,8,1,42000,0.77
20210924,00647L,9,1,84000,1.55
20210924,00647L,10,5,707000,13.05
20210924,00647L,11,1,300000,5.53
20210924,00647L,12,1,438000,8.08
20210924,00647L,13,0,0,0.00
20210924,00647L,14,0,0,0.00
20210924,00647L,15,1,2316972,42.78
20210924,00647L,16,0,0,0.00
20210924,00647L,17,346,5416000,100.00
20210924,00648R,1,22,5170,0.00
20210924,00648R,2,1146,3052558,1.62
20210924,00648R,3,522,4376355,2.32
20210924,00648R,4,216,2853010,1.51
20210924,00648R,5,225,4239500,2.25
20210924,00648R,6,224,5949001,3.16
20210924,00648R,7,140,5159000,2.74
20210924,00648R,8,114,5421000,2.88
20210924,00648R,9,231,17396681,9.24
20210924,00648R,10,126,17682000,9.39
20210924,00648R,11,58,16519000,8.77
20210924,00648R,12,15,7744000,4.11
20210924,00648R,13,8,5331000,2.83
20210924,00648R,14,3,2738000,1.45
20210924,00648R,15,12,89721725,47.67
20210924,00648R,16,0,0,0.00
20210924,00648R,17,3062,188188000,100.00
20210924,00650L,1,15,3432,0.01
20210924,00650L,2,493,1245772,7.18
20210924,00650L,3,143,1175309,6.77
20210924,00650L,4,48,636000,3.66
20210924,00650L,5,33,618000,3.56
20210924,00650L,6,35,909000,5.24
20210924,00650L,7,25,899000,5.18
20210924,00650L,8,13,607000,3.50
20210924,00650L,9,33,2458000,14.17
20210924,00650L,10,16,2202000,12.70
20210924,00650L,11,4,1018083,5.87
20210924,00650L,12,3,1279404,7.37
20210924,00650L,13,3,2056000,11.85
20210924,00650L,14,0,0,0.00
20210924,00650L,15,2,2231000,12.86
20210924,00650L,16,0,0,0.00
20210924,00650L,17,866,17338000,100.00
20210924,00651R,1,11,3089,0.01
20210924,00651R,2,283,723050,2.65
20210924,00651R,3,155,1301000,4.78
20210924,00651R,4,38,497000,1.82
20210924,00651R,5,59,1135000,4.17
20210924,00651R,6,44,1130000,4.15
20210924,00651R,7,28,1015000,3.73
20210924,00651R,8,23,1114000,4.09
20210924,00651R,9,42,3004922,11.05
20210924,00651R,10,22,3019000,11.10
20210924,00651R,11,6,1477000,5.43
20210924,00651R,12,4,2265000,8.32
20210924,00651R,13,4,2813000,10.34
20210924,00651R,14,0,0,0.00
20210924,00651R,15,4,7694939,28.29
20210924,00651R,16,0,0,0.00
20210924,00651R,17,723,27192000,100.00
20210924,00652,1,2245,773090,4.40
20210924,00652,2,1925,3922392,22.36
20210924,00652,3,347,2603474,14.84
20210924,00652,4,74,925733,5.27
20210924,00652,5,41,748642,4.26
20210924,00652,6,40,997967,5.69
20210924,00652,7,19,666167,3.79
20210924,00652,8,11,519480,2.96
20210924,00652,9,11,884000,5.04
20210924,00652,10,4,513319,2.92
20210924,00652,11,4,1064500,6.07
20210924,00652,12,6,2937236,16.75
20210924,00652,13,0,0,0.00
20210924,00652,14,1,979000,5.58
20210924,00652,15,0,0,0.00
20210924,00652,16,0,0,0.00
20210924,00652,17,4728,17535000,100.00
20210924,00653L,1,36,4816,0.04
20210924,00653L,2,373,769643,6.74
20210924,00653L,3,100,809001,7.09
20210924,00653L,4,37,496000,4.34
20210924,00653L,5,16,296000,2.59
20210924,00653L,6,18,478000,4.19
20210924,00653L,7,7,268000,2.35
20210924,00653L,8,13,613000,5.37
20210924,00653L,9,19,1301050,11.40
20210924,00653L,10,5,854000,7.48
20210924,00653L,11,6,1758000,15.41
20210924,00653L,12,2,922596,8.09
20210924,00653L,13,1,739894,6.48
20210924,00653L,14,1,943000,8.26
20210924,00653L,15,1,1150000,10.08
20210924,00653L,16,0,0,0.00
20210924,00653L,17,635,11403000,100.00
20210924,00654R,1,8,541,0.00
20210924,00654R,2,303,784000,3.41
20210924,00654R,3,127,1055000,4.59
20210924,00654R,4,65,887000,3.86
20210924,00654R,5,45,843427,3.67
20210924,00654R,6,50,1309000,5.69
20210924,00654R,7,24,881000,3.83
20210924,00654R,8,22,1054000,4.58
20210924,00654R,9,44,3242000,14.11
20210924,00654R,10,12,1535000,6.68
20210924,00654R,11,7,2108000,9.17
20210924,00654R,12,4,1988000,8.65
20210924,00654R,13,2,1394170,6.07
20210924,00654R,14,1,858000,3.73
20210924,00654R,15,1,5026862,21.88
20210924,00654R,16,0,0,0.00
20210924,00654R,17,715,22966000,100.00
20210924,00655L,1,74,14210,0.01
20210924,00655L,2,1713,4186307,3.17
20210924,00655L,3,608,4925605,3.73
20210924,00655L,4,317,4124000,3.12
20210924,00655L,5,213,3989000,3.02
20210924,00655L,6,231,6033154,4.57
20210924,00655L,7,150,5381001,4.07
20210924,00655L,8,118,5495000,4.16
20210924,00655L,9,169,12076000,9.15
20210924,00655L,10,70,9980850,7.56
20210924,00655L,11,34,9149000,6.93
20210924,00655L,12,15,7375000,5.58
20210924,00655L,13,7,4858244,3.68
20210924,00655L,14,2,1766000,1.33
20210924,00655L,15,10,52604629,39.86
20210924,00655L,16,0,0,0.00
20210924,00655L,17,3731,131958000,100.00
20210924,00656R,1,1,200,0.00
20210924,00656R,2,236,613001,2.46
20210924,00656R,3,84,696000,2.80
20210924,00656R,4,34,458000,1.84
20210924,00656R,5,41,766000,3.08
20210924,00656R,6,27,705000,2.83
20210924,00656R,7,8,289000,1.16
20210924,00656R,8,13,612800,2.46
20210924,00656R,9,17,1335000,5.37
20210924,00656R,10,12,1704000,6.85
20210924,00656R,11,6,1555000,6.25
20210924,00656R,12,3,1460000,5.87
20210924,00656R,13,2,1421000,5.71
20210924,00656R,14,1,950000,3.82
20210924,00656R,15,4,12291999,49.45
20210924,00656R,16,0,0,0.00
20210924,00656R,17,489,24857000,100.00
